Timestamp,Left.GazeOriginValidity,Left.GazeOriginFromEyeTrackerMm.X,Left.GazeOriginFromEyeTrackerMm.Y,Left.GazeOriginFromEyeTrackerMm.Z,Left.GazeOriginInTrackBoxNormalized.X,Left.GazeOriginInTrackBoxNormalized.Y,Left.GazeOriginInTrackBoxNormalized.Z,Left.GazePointValidity,Left.GazePointFromEyeTrackerMm.X,Left.GazePointFromEyeTrackerMm.Y,Left.GazePointFromEyeTrackerMm.Z,Left.GazePointOnDisplayNormalized.X,Left.GazePointOnDisplayNormalized.Y,Left.EyeballCenterValidity,Left.EyeballCenterFromEyeTrackerMm.X,Left.EyeballCenterFromEyeTrackerMm.Y,Left.EyeballCenterFromEyeTrackerMm.Z,Left.PupilValidity,Left.PupilDiameterMm,Right.GazeOriginValidity,Right.GazeOriginFromEyeTrackerMm.X,Right.GazeOriginFromEyeTrackerMm.Y,Right.GazeOriginFromEyeTrackerMm.Z,Right.GazeOriginInTrackBoxNormalized.X,Right.GazeOriginInTrackBoxNormalized.Y,Right.GazeOriginInTrackBoxNormalized.Z,Right.GazePointValidity,Right.GazePointFromEyeTrackerMm.X,Right.GazePointFromEyeTrackerMm.Y,Right.GazePointFromEyeTrackerMm.Z,Right.GazePointOnDisplayNormalized.X,Right.GazePointOnDisplayNormalized.Y,Right.EyeballCenterValidity,Right.EyeballCenterFromEyeTrackerMm.X,Right.EyeballCenterFromEyeTrackerMm.Y,Right.EyeballCenterFromEyeTrackerMm.Z,Right.PupilValidity,Right.PupilDiameterMm
2021-10-25 12:25:41.314,False,0,0,0,0,0,0,True,0,0,0,0.34447387,0.36021858,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.343,False,0,0,0,0,0,0,True,0,0,0,0.34430212,0.3604284,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.373,False,0,0,0,0,0,0,True,0,0,0,0.3441751,0.3607498,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.404,False,0,0,0,0,0,0,True,0,0,0,0.3441798,0.36091933,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.434,False,0,0,0,0,0,0,True,0,0,0,0.34421042,0.36094865,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.464,False,0,0,0,0,0,0,True,0,0,0,0.34417248,0.36091396,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.494,False,0,0,0,0,0,0,True,0,0,0,0.34409708,0.36098534,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.525,False,0,0,0,0,0,0,True,0,0,0,0.34400097,0.3608724,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.555,False,0,0,0,0,0,0,True,0,0,0,0.34390414,0.36089534,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.585,False,0,0,0,0,0,0,True,0,0,0,0.34375808,0.36095333,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.615,False,0,0,0,0,0,0,True,0,0,0,0.34366816,0.36104408,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.645,False,0,0,0,0,0,0,True,0,0,0,0.34361166,0.36113453,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.675,False,0,0,0,0,0,0,True,0,0,0,0.34360814,0.36114222,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.706,False,0,0,0,0,0,0,True,0,0,0,0.34419793,0.36172104,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.736,False,0,0,0,0,0,0,True,0,0,0,0.34513974,0.36221313,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.766,False,0,0,0,0,0,0,True,0,0,0,0.3460893,0.36260027,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.796,False,0,0,0,0,0,0,True,0,0,0,0.34720784,0.3633159,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.827,False,0,0,0,0,0,0,True,0,0,0,0.34857595,0.36395425,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.856,False,0,0,0,0,0,0,True,0,0,0,0.34988573,0.36437404,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.887,False,0,0,0,0,0,0,True,0,0,0,0.3509476,0.36507857,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.917,False,0,0,0,0,0,0,True,0,0,0,0.35180753,0.36552405,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.947,False,0,0,0,0,0,0,True,0,0,0,0.35241628,0.364951,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:41.977,False,0,0,0,0,0,0,True,0,0,0,0.35293132,0.36456174,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.008,False,0,0,0,0,0,0,True,0,0,0,0.35352838,0.3649948,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.039,False,0,0,0,0,0,0,True,0,0,0,0.35384333,0.36536044,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.068,False,0,0,0,0,0,0,True,0,0,0,0.3531497,0.36528903,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.099,False,0,0,0,0,0,0,True,0,0,0,0.35265785,0.36535445,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.129,False,0,0,0,0,0,0,True,0,0,0,0.35230684,0.3652678,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.160,False,0,0,0,0,0,0,True,0,0,0,0.3520332,0.3652731,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.189,False,0,0,0,0,0,0,True,0,0,0,0.35169885,0.3653065,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.219,False,0,0,0,0,0,0,True,0,0,0,0.3512681,0.36550102,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.250,False,0,0,0,0,0,0,True,0,0,0,0.3509593,0.36591205,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.280,False,0,0,0,0,0,0,True,0,0,0,0.35046697,0.3660336,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.310,False,0,0,0,0,0,0,True,0,0,0,0.35004237,0.36624694,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.340,False,0,0,0,0,0,0,True,0,0,0,0.34964746,0.36663574,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.370,False,0,0,0,0,0,0,True,0,0,0,0.3490791,0.36687514,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.400,False,0,0,0,0,0,0,True,0,0,0,0.3497371,0.36708266,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.431,False,0,0,0,0,0,0,True,0,0,0,0.35038155,0.36735278,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.461,False,0,0,0,0,0,0,True,0,0,0,0.35107005,0.36766142,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.491,False,0,0,0,0,0,0,True,0,0,0,0.3516987,0.36809015,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.521,False,0,0,0,0,0,0,True,0,0,0,0.35236686,0.36836955,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.551,False,0,0,0,0,0,0,True,0,0,0,0.35298127,0.36887726,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.582,False,0,0,0,0,0,0,True,0,0,0,0.35348168,0.36929524,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.612,False,0,0,0,0,0,0,True,0,0,0,0.35359263,0.36978224,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.642,False,0,0,0,0,0,0,True,0,0,0,0.35378513,0.37018856,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.672,False,0,0,0,0,0,0,True,0,0,0,0.3537533,0.3703593,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.702,False,0,0,0,0,0,0,True,0,0,0,0.35381246,0.37053168,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.732,False,0,0,0,0,0,0,True,0,0,0,0.35386878,0.37080443,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.763,False,0,0,0,0,0,0,True,0,0,0,0.35383528,0.37040204,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.793,False,0,0,0,0,0,0,True,0,0,0,0.35390058,0.37030995,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.823,False,0,0,0,0,0,0,True,0,0,0,0.35389453,0.37020254,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.854,False,0,0,0,0,0,0,True,0,0,0,0.35385284,0.3700618,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.884,False,0,0,0,0,0,0,True,0,0,0,0.35387668,0.3644345,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.914,False,0,0,0,0,0,0,True,0,0,0,0.35412875,0.34306934,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.945,False,0,0,0,0,0,0,True,0,0,0,0.35437727,0.31580144,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:42.974,False,0,0,0,0,0,0,True,0,0,0,0.35461593,0.2754966,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.005,False,0,0,0,0,0,0,True,0,0,0,0.35418892,0.24343288,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.036,False,0,0,0,0,0,0,True,0,0,0,0.35390043,0.22225036,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.065,False,0,0,0,0,0,0,True,0,0,0,0.35327786,0.20955934,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.096,False,0,0,0,0,0,0,True,0,0,0,0.35299164,0.20150422,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.126,False,0,0,0,0,0,0,True,0,0,0,0.35360703,0.2004808,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.156,False,0,0,0,0,0,0,True,0,0,0,0.35446328,0.20066231,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.186,False,0,0,0,0,0,0,True,0,0,0,0.35460788,0.20055857,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.217,False,0,0,0,0,0,0,True,0,0,0,0.3550747,0.20015939,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.247,False,0,0,0,0,0,0,True,0,0,0,0.3552712,0.20003828,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.277,False,0,0,0,0,0,0,True,0,0,0,0.35529017,0.20022413,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.308,False,0,0,0,0,0,0,True,0,0,0,0.3557316,0.20033255,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.337,False,0,0,0,0,0,0,True,0,0,0,0.35722932,0.20026365,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.367,False,0,0,0,0,0,0,True,0,0,0,0.3586623,0.20030639,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.398,False,0,0,0,0,0,0,True,0,0,0,0.35980695,0.20061904,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.428,False,0,0,0,0,0,0,True,0,0,0,0.36067554,0.20082769,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.458,False,0,0,0,0,0,0,True,0,0,0,0.36127552,0.20081612,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.488,False,0,0,0,0,0,0,True,0,0,0,0.36193824,0.20048682,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.518,False,0,0,0,0,0,0,True,0,0,0,0.3626523,0.20032385,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.549,False,0,0,0,0,0,0,True,0,0,0,0.36329934,0.20021391,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.579,False,0,0,0,0,0,0,True,0,0,0,0.3639499,0.20009714,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.609,False,0,0,0,0,0,0,True,0,0,0,0.36451665,0.20009144,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.639,False,0,0,0,0,0,0,True,0,0,0,0.36492783,0.1998069,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.670,False,0,0,0,0,0,0,True,0,0,0,0.3654101,0.2000936,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.700,False,0,0,0,0,0,0,True,0,0,0,0.36324877,0.21938053,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.730,False,0,0,0,0,0,0,True,0,0,0,0.3592353,0.25499478,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.760,False,0,0,0,0,0,0,True,0,0,0,0.35531142,0.28707784,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.790,False,0,0,0,0,0,0,True,0,0,0,0.35240275,0.3115465,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.820,False,0,0,0,0,0,0,True,0,0,0,0.3509512,0.32747248,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.851,False,0,0,0,0,0,0,True,0,0,0,0.34951544,0.33759183,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.880,False,0,0,0,0,0,0,True,0,0,0,0.34871912,0.34523606,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.911,False,0,0,0,0,0,0,True,0,0,0,0.34777153,0.3516605,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.941,False,0,0,0,0,0,0,True,0,0,0,0.347213,0.35579515,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:43.971,False,0,0,0,0,0,0,True,0,0,0,0.34725013,0.35863668,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.002,False,0,0,0,0,0,0,True,0,0,0,0.34694257,0.35990888,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.032,False,0,0,0,0,0,0,True,0,0,0,0.34693435,0.3601959,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.062,False,0,0,0,0,0,0,True,0,0,0,0.34696376,0.36026672,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.092,False,0,0,0,0,0,0,True,0,0,0,0.3471132,0.36020505,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.123,False,0,0,0,0,0,0,True,0,0,0,0.34895712,0.3579991,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.153,False,0,0,0,0,0,0,True,0,0,0,0.36800623,0.33900443,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.183,False,0,0,0,0,0,0,True,0,0,0,0.41056478,0.2997799,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.213,False,0,0,0,0,0,0,True,0,0,0,0.4470085,0.26799226,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.243,False,0,0,0,0,0,0,True,0,0,0,0.4714897,0.2462933,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.274,False,0,0,0,0,0,0,True,0,0,0,0.4853094,0.23310556,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.304,False,0,0,0,0,0,0,True,0,0,0,0.49368644,0.22433853,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.335,False,0,0,0,0,0,0,True,0,0,0,0.49863368,0.21893619,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.365,False,0,0,0,0,0,0,True,0,0,0,0.50106174,0.2163843,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.395,False,0,0,0,0,0,0,True,0,0,0,0.50327873,0.21437192,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.425,False,0,0,0,0,0,0,True,0,0,0,0.5045973,0.21363355,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.455,False,0,0,0,0,0,0,True,0,0,0,0.50554514,0.21213177,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.485,False,0,0,0,0,0,0,True,0,0,0,0.5063083,0.21136859,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.516,False,0,0,0,0,0,0,True,0,0,0,0.5068103,0.2116992,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.546,False,0,0,0,0,0,0,True,0,0,0,0.50756335,0.21125364,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.576,False,0,0,0,0,0,0,True,0,0,0,0.5072725,0.21094911,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.606,False,0,0,0,0,0,0,True,0,0,0,0.49312115,0.20927115,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.636,False,0,0,0,0,0,0,True,0,0,0,0.46529806,0.20562413,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.666,False,0,0,0,0,0,0,True,0,0,0,0.43561655,0.20234111,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.697,False,0,0,0,0,0,0,True,0,0,0,0.41131586,0.19711441,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
2021-10-25 12:25:44.727,False,0,0,0,0,0,0,True,0,0,0,0.39477587,0.19393817,False,0,0,0,False,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0
